我們接下來講到代償請求權類推適用的爭議，也就是類推適用民法第二百二十五條第二項的問題。

它的案例事實通常是：當事人這時候不想主張損害賠償，而想要改主張代償請求權。因為有時候，代償請求權的利益有可能會大於損害賠償本身。

我們舉一個例子來說：假設甲名下有一塊A地，這塊A地的市價是1,000萬元。甲把這塊土地賣給乙，約定的買賣價金是900萬元。接下來，有第三人丙也想要這塊土地，所以丙跟甲訂立買賣契約，雙方約定的買賣價金是1,200萬元。甲當然很樂意地把這塊土地賣給第三人丙，並且辦理移轉登記。

因為我們可以看到，對甲來講，如果把這塊地賣給乙，會虧損100萬元（1,000萬元的土地以900萬元賣掉，虧損100萬元）；但如果以1,200萬元賣給丙，可以賺取200萬元。在虧損100萬元與賺取200萬元之間，任何人的理性選擇，應該是寧可違約也要賺錢。

現在甲把這個土地賣給丙之後並辦理移轉登記，乙知道了，乙現在能夠怎麼辦？

 一般而言，乙對甲依照民法第二百二十六條第一項的規定請求損害賠償，他只能請求到100萬元的損害賠償額。因為損害賠償是以「差額說」來作為計算標準。也就是說，如果這個契約履行了，乙會取得A地的所有權，這時A地的市價1,000萬元，與乙應給付的價金900萬元之間的價差，就是100萬元。所以乙只能向甲請求100萬元的賠償。

同學可能會想：為什麼不能把1,200萬元當作A地的市價？因為一般來說，如果題目給你的條件是「A地市價為1,000萬元」，而甲把A地以1,200萬元賣給丙，這是高於市價的價格。也就是說，並不是每一個交易都會剛好遇到願意出高價的買受人。你想看，一塊市價1,000萬元的土地，要找到一個願意用1,200萬元跟你買的人，並不是那麼容易。因此在這種情形下，這多出來的200萬元價值並非A地的市價，只能說是甲與丙之間的買賣契約所創造出來的。這是甲丙之間契約的利益，與乙無關，所以乙不能把這200萬元算進損害賠償中。

 所以，乙對甲依民法第二百二十六條請求損害賠償時，只能請求到100萬元。這時候對乙來講會覺得很悶，難道沒有辦法把這個價差賺回來嗎？也就是說，難道沒有辦法把甲與丙之間的利益要過來嗎？這時候乙就想到一招：我可不可以對甲類推適用民法第二百二十五條第二項的規定？

 也就是說，在這種情形下，我要求甲讓與他現在從丙身上拿到的1,200萬元。不管這1,200萬元是現金還是債權，我能不能要求他把這1,200萬元給我？當然，我乙願意支付900萬元的對價。這等於是：我乙現在支付900萬元給你，沒有問題，但我拿不到A地，那我要什麼？我要你對丙的1,200萬元債權，或者是你從丙身上所受領的1,200萬元，都可以。

在這個地方，乙對甲能不能類推適用民法第二百二十五條第二項的規定，請求甲讓與這1,200萬元？

我們可以看到，在這個部分之所以會談到「類推適用」，主要是因為在構成要件上，你會發現幾乎完全不一樣。

首先第一個，民法第二百二十五條第二項的第一個要件，提到「前項情形」，而所謂的「前項情形」（即民法第二百二十五條第一項），必須是「不可歸責於債務人之給付不能」。但本件當中，甲明明就是「可歸責」，所以在可歸責的情況下，我們可不可以類推適用這一條的規定？

 **【爭點】可歸責於債務人之給付不能，能否類推適用民法第二百二十五條第二項之代償請求權？**

針對這個問題，實務與多數見解都採取肯定說的看法。他們會提到，這是一個「舉輕明重」的法理。白話來說，連不可歸責於債務人的時候，都可以適用民法第二百二十五條第二項的規定了，更何況是在債務人可歸責的情形下。依舉輕以明重的法理，這時候更應該肯定債權人能夠類推適用本項的規定。

所以，第一個要件「不可歸責於債務人」，如果在本件中是「可歸責」，透過舉輕明重的法理，仍認為它有類推適用的基礎。

再來第二個要件，除了必須給付不能之外，在這一件當中，唯一完全一樣的地方，就是「給付不能」。我們可以看到，在這個題目中，乙對甲確實已經沒有辦法依照民法第三百四十八條的規定來請求給付，因為甲已經無法提出A地了，所以「給付不能」這個要件是有具備的。

 再來第三個要件，條文規定必須是債務人「免給付義務者，債權人得向債務人請求讓與其對第三人之損害賠償請求權，或交付其所受領之賠償物」。也就是說，債務人必須對第三人有損害賠償請求權，在法律效果上，債權人才能夠請求讓與該賠償請求權，或交付其所受領之賠償物。

然而在本件中，甲對第三人丙並沒有損害賠償請求權，甲對丙擁有的是「價金債權」。

**【實務見解】最高法院105年度台上字第2111號民事判決**

這個非常經典的判決強調：其實損害賠償的本質，是作為一種「代替利益」（代償利益）。也就是說，原本的損害賠償就是在代替原給付。民法第二百二十五條第二項的「代償」，就是拿新的賠償請求權來代替原本的給付。因此，拿新的賠償請求權代替原本的給付，這個賠償請求權就是一種代替利益的概念；而買賣價金，其實也是一種代替利益。

在這種情況下，既然損害賠償與價金都是代替A地的給付，這兩者之間仍具有高度的類似性（具備同一法律理由）。所以在這樣的情形下，應允許類推適用民法第二百二十五條第二項的規定，來主張代償請求權，請求讓與這1,200萬元。這就是最高法院的見解。

 **【學說見解】學說反對類推適用之觀點（以游進發教授為代表）**

當然，在學說上也不乏有反對的看法。

像是在游進發老師的想法下，他會覺得，所謂的「類推適用」，前提是法律存有「漏洞」。而法律的漏洞有兩種：一種是立法者故意留下來的「有意省略」（或稱消極不作為），這代表在這種情況下，並無類推適用的必要，因為立法者故意不讓該情況適用該條文；另一種情形是立法者因疏忽、過失而留下來的「法律漏洞」，這時我們才有類推適用相關規定以資填補的必要性。

有了這個大前提之後，我們就可以回到這個問題來看。最高法院提到要類推適用民法第二百二十五條第二項，代表最高法院認為在本件當中，確實存在一個立法者留下來的法律漏洞，且有填補的必要。

但是我們可以理解到，在「可歸責於債務人」的情形，法律其實已經設計好一條民法第二百二十六條「損害賠償」的道路給當事人去主張了。也就是說，當事人在這種情況下，已經可以藉由民法第二百二十六條的規定來請求損害賠償，這代表立法上根本沒有漏洞可言。

 換句話說，代償請求權在民法第二百二十五條第二項，專門是設計給「不可歸責於債務人」的給付不能去操作的；而「可歸責於債務人」的給付不能，立法者就已經設計好一條民法第二百二十六條的道路在那裡。你為什麼硬要跑到民法第二百二十五條第二項來？明明沒有法律漏洞，為何要類推適用？

所以，從法學方法論來看，這個類推適用的必要性根本不存在。因此在本件當中，乙只能對甲請求損害賠償，而不能請求讓與1,200萬元。學理上有這樣的反對意見。

此外，林誠二老師的文章中也有提到類似的觀點。他認為，能不能類推適用代償請求權的規定，本質上是**「契約正義」與「違約自由」之間的對抗**。

簡單來說，我們所謂的「契約自由」，也包含「違約的自由」，只不過違約必須付出代價。所以你可以看到，對甲來說，他在理性思考之後選擇違約，我們不能說甲有錯。畢竟對甲來講，他知道自己違約要賠償乙100萬元，他願意為他的違約付出代價。

 在這種情形下，甲既然已經願意為違約付出代價，為什麼連他的其他利益（即轉售給丙多賺的差額）都要歸乙取得？

我國法律並沒有強調契約必須達到「契約神聖」的程度。通常要達到契約神聖的程度，一般是指當事人之間存有特定的「忠實義務」（Fiduciary Duty）。

例如，我們在學公司法的時候，有沒有聽過一個概念叫做「歸入權」？公司法的歸入權強調：當董事違反競業禁止義務時，他所賺取的利益要歸給公司。這是因為董事與公司之間存有忠實義務。如果你背叛我，你獲得的利益就要歸我。

可是，我們在一般的買賣契約當中，當事人之間並沒有這樣的忠實義務。也就是說，甲應該享有違約的自由，而且在這種情況下，他只要為違約付出損害賠償的代價就夠了。至於甲因為違約而多賺了多少錢，這與乙一點關係都沒有。

因此，站在契約自由的角度，我們有沒有必要去死守所謂的「契約神聖」或「契約正義」的概念？林誠二老師認為沒有必要，因為過度強調契約神聖、契約正義，其實與契約自由是相牴觸的。

 如果我們完全站在契約神聖的角度來看，人就沒有違約的自由了；你一違約，你獲得的利益全部都要歸屬對方。這應該只有在極端的情況下才會如此。

在絕大多數的情形下，應該從契約自由的角度來看，甲其實違約也沒有關係，因為違約本來就是一種選擇。

就像各位將來執業當律師的時候，你們的客戶如果是企業老闆、霸道總裁那種，他們一定會問你說：「律師，我今天這樣做可不可以？」你會跟他分析說：「這樣做的話會違約/違法，會被罰。」他下一個問題一定是：「會罰多少？」你如果跟他講說：「會罰100萬元。」他會說：「好，那我做。」為什麼？因為他做這件事情可以賺200萬元，被罰100萬元他還是淨賺100萬元。所以他們根本不怕違約或違法，他們覺得這只是經營的「成本」而已。

我們在這裡其實也是一樣，違約就是甲的成本。甲願意付出100萬元的賠償代價，來賺取200萬元的利益，他並沒有錯。所以站在契約自由的角度，有沒有必要把甲多賺的利益全部歸乙拿走？這個部分到底有沒有必要去類推適用民法第二百二十五條第二項，確實有值得斟酌之處。

 當然，王澤鑑老師本人在文章中是認同這個實務見解的。他當年有寫了一篇文章，認為最高法院105年度台上字第2111號民事判決是一個非常正確的判決。因為王老師其實從很久以前，就已經強調這種情況應該可以類推適用民法第二百二十五條第二項。

而這個爭議案件，剛好就登上了108年律師司法官的國家考試。

所以，今天發給各位一本講義。這本講義基本上是我之前在辦講座時整理的，主要就是把一些基礎的案例，用「請求權基礎」（Anspruchsgrundlage）的思考方法分析給各位看。其中除了比較基礎的案例類型之外，也包含了我們等一下要講到的第八頁這個案例...

[ 00:00 ] 這種情況,應該是可以類推2105台上2111。
 所以最後再來處理到，這個代償請求權的時效問題就好了。有關於代償請求權的時效問題，就像我們上次上課有跟同學強調的，這個代償請求權的時效問題，主要有兩個。我們從這個案例來看，從這個案例來看，這個案例啊，其實在民國九十年（民國90年）的時候，丙死亡。接下來，民國九十八年（民國98年）的時候，乙把A地賣掉。接下來在民國一百零七年（民國107年）的時候，丁依照代償請求權的規定起訴。對不對？他的時間點是這樣子。就是丙死亡的時間，乙把A地賣掉的時間，以及代償請求權主張的時間。

那我們很明確的可以看到，這個題目就在考你，有關於說，今天當事人死亡之後，原本這一個不當得利，或者是類推適用民法第五百四十一條第二項的返還請求權，他就已經發生而且存在，這就是第一次給付。也就是說，在丙死掉的那一天，在丙死掉的那一天，那一瞬間，丁其實就已經可以本於繼承人的地位，依照不當得利或類推適用民法第五百四十一條第二項的規定，向乙請求返還A地。所以他的請求權已經發生，而且可以行使，因為借名登記關係已經結束了。

 所以在這樣子的一個情況之下，我們可以看到，這個時候過了八年，過了八年，產生了代償請求權的問題。對不對？因為在這八年之後，這個時候，乙把這個土地賣給第三人。拍寫，這地方不是丁啦，應該是乙對第三人有價金請求權，這個第三人是誰不重要。就乙因此取得一個價金請求權。乙在這裡取得價金請求權，不是損害賠償，不是乙對丁的價金，因為丁是繼承人，他是原告。這時候我們可以看到，其實丁的代償請求權，在民國九十八年就已經發生了，這個是第二次的給付。可是他到民國一百零七年才來主張，所以這時候到底有沒有罹於時效的問題？

**【爭點】** 代償請求權之消滅時效起算點：
針對這個問題來講的話，就會有兩種主要的見解：

1. **【原債權變形說】**：
第一種見解是，你把代償請求權當成是原債權的變形。那原債權變形說，就代表說，原本的請求權開始進行時效的時候，那代償請求權的時效也跟著一起進行。因為代償請求權只是原本的請求權的變形，他根本不是一個新的權利。那既然不是新的權利，在原本的請求權罹於時效之後，那代償請求權也就不能主張。所以如果你認為本件當中，我們是依照原債權變形說的話，那你在民國一百零七年才來起訴，確實這個請求權已經罹於時效，所以乙主張時效抗辯就有理由。

2. **【新債權發生說】**：
但是另外一種想法是叫做新債權發生說（或稱新發生債權說）。這個新債權發生說強調的是，這個代償請求權是在給付不能的時候，所新發生的債權。所以既然他是一個新發生的債權，在這樣子的一個情形底下，那我們會認為說，在本件當中，那他其實是從民國九十八年才開始起算。那既然到了民國一百零七年還沒有十五年，這個時候主張時效抗辯就無理由。

 所以傳統在這種情形底下，有原債權的變形，還有新發生的債權，兩種不同的看法。好，那我們其實在這裡要補充第三種說法。但這第三種說法，其實也被學者批評啦，考試當中，我也不覺得一定要寫。

**【實務見解】**：
最高法院105年度台上字第2111號判決，講了這樣的一個說法。他提到說，今天如果在本件當中，這個原本的請求權已經罹於時效，他講說，這個原本的請求權如果已經罹於時效，那根本不生給付不能的問題。如果沒有給付不能的問題，那就不會有代償請求權的問題，這個叫做「代償請求權根本不發生說」。

那這樣的一個說法，其實在陳聰富老師的文章裡面，他有提出回應。他覺得本件的代償請求權，在民國九十八年，也就是A地被賣掉的時候就已經發生，所以他根本沒有代償請求權不發生的問題。因此最高法院105年度台上字第2111號判決，他強調本件代償請求權不發生，其實這樣的一個論理邏輯是有問題的。所以說，其實針對這個爭議，還是回到傳統的原債權的變形，還是新發生的債權，兩種不同的看法，來決定能不能主張時效抗辯。

---

 所以說，其實在這一件當中，在這一件當中，如果你採的是原債權的變形說，那乙就可以主張時效抗辯；如果你採的是新發生的債權說，那乙就不能主張時效抗辯。但你想看，如果這一題四十分，你只寫這個爭點，很可怕，什麼都沒有，對不對？

**【重點整理】** 本題爭點可以分成三個層次：
* **第一層次**：針對乙的給付不能的論述。也就是你要如何從這個案例事實當中，去講到乙、丁之間有給付關係，並進一步去認定乙有給付不能的事實。
* **第二層次**：今天丁硬要主張代償請求權，可是代償請求權的要件，跟這一件都不一樣。代償請求權要不可歸責，但本件是可歸責；代償請求權要損賠，但本件是價金，怎麼辦？這個地方你可以依**【實務見解】**，認為說這個部分他具有一定的類似性，所以可以類推適用民法第二百二十五條第二項的規定。
* **第三層次**：代償請求權的消滅時效起算點（原債權變形說 vs. 新債權發生說）。

那你全部寫完之後，如果你現在想要補充不同意見，譬如說，游進發老師的見解、林誠二老師的見解，通通把他補在最後。也就是你最後可以去寫到說，另有學者認為，有關於說在這種可歸責於當事人的給付不能情形，那立法者既設有民法第二百二十六條作為損害賠償的依據，那確實沒有必要，再去類推民法第二百二十五條第二項的規定，因為並無法律漏洞可言。另外從契約自由的角度來看，當事人本來就有選擇違約而負賠償責任的自由。在這樣情形底下，沒有必要把當事人違約所得到的利益，全部歸入給債權人。就是你可以把林誠二老師、游進發老師的不同看法，把他補在最後。

那其實我覺得，這也是一個在考試當中的答題技巧。因為如果你每一個點都停下來肯否二說，你會覺得越寫越亂，而且你會覺得陷入一種漩渦裡面的感覺。像是這一題，如果你一開始，你在前面這個代償請求權的成立與否，你就把實務見解跟學說見解通通寫在前面，那我就問，你的時效要怎麼寫？對不對？你變成是你前面採學說，那如果在這裡根本不發生代償請求權，就不生代償請求權時效抗辯的問題，那這題你就寫不下去了。所以我覺得，你就採在一個通說的見解下，多數見解先把他處理完，少數說通通補在後面。因為其實在學理上面，這些少數的看法是增加你論述的深度，但是傳統的東西，他基本上是一個基本拿分的關鍵。所以我會建議同學在考試的時候，要把傳統的通說、實務先擺在前面來。那如果你覺得傳統的通說實務不好，你就批評他之後，用少數見解做結也可以。但是你一定要先把這個傳統的實務通說寫出來，你的答題才會比較簡單，這個你在寫作的過程當中，才會比較順利。

 好，那這個是利用這一個機會，來順便講一下這個題目。那其他的部分，我們就順著我們上課的進度，如果有講到相關的例題，會再帶同學來看。像是那個第十一頁那個高考法制題目，我覺得這題目超棒的。第十一頁這個高考法制題目，我覺得它超棒。它主要就是在講到說，有關於那個，有關於那個雙重代位的問題。這個雙重代位也是一個，你在處理請求權基礎的思考上，腦袋要轉好幾圈的案例。所以這個部分，我們之後再來帶同學來看。那這個背後也有一個實務見解可以參考。

---

 好，那我們就先回到我們的上課的進度。所以給付不能，我們就到這個地方告一個段落。那我們接下來，就從給付遲延，還有受領遲延、不完全給付，我們再繼續往下講。

好，那我們首先看到就是說，在遲延責任當中，他可以分兩種：一種叫做給付遲延，一種叫做受領遲延。那給付遲延的話，他的體系是這個樣子。給付遲延我們可以直接從他的要件來看。在給付遲延裡面強調的是，當事人現在是可以提出給付，他是可以提出，但是尚未提出。所以他跟我們的給付不能是無法提出，那是完全不一樣的情況。他是可以提出，但是還沒提出。

那給付遲延的要件裡面：
1. 他必須要有遲延的事實。這個遲延的事實在民法第二百二十九條。
2. 他必須要可歸責於債務人。這個在民法第二百三十條。

---

**【爭點】** 舉證責任之分配：

 同學可能會覺得很有趣的地方在於，民法第二百三十條為什麼要特別拉出來獨立做一條的規定？你看喔，民法第二百二十九條是針對遲延的定義嘛，對不對？他告訴你說，如果是給付定有期限的話，那逾越期限就是遲延。那再來給付如果沒有定期限，經催告之後就遲延。那催告如果有定期限的話，在催告屆滿的時候就遲延。所以民法第二百二十九條本身是針對遲延的定義。

然後再來民法第二百三十條，他特別強調，因不可歸責於債務人之事由，致未為給付者，債務人不負遲延責任。那為什麼不乾脆把民法第二百二十九條與民法第二百三十條合併在一起寫說，因可歸責於債務人之事由致給付遲延者，等等等，為什麼特別要把民法第二百三十條拉出來？

這個其實是舉證責任的分配。也就是說，從民法的條文當中，我們其實可以解讀出一些立法者預設的舉證責任的分配規則。例如你可以看到，民法第二百三十條他的法律效果，是讓債務人不負遲延責任，有沒有？他是要讓債務人不負遲延責任，所以這個條文是對誰有利？對債務人有利。

因此他在強調一件事情：原告不需要主張對方可歸責，我只要證明你遲延就可以了。那至於你的遲延不可歸責，那個是債務人自己要證明的。

**【重點整理】** 也就是說，在舉證責任的分配上，我們可以看到民法的有些規定，你會發現它擺的位置怪怪的，為什麼要特別把它拉出來？有時候就是立法者在預設做舉證責任的分配。有老師有一篇文章專門在講這個，他就說從給付遲延看我國舉證責任的分配法則。他就是告訴你說如何從民法的條文裡面去觀察舉證責任的分配，這是蠻有意思的。

那當然民法裡面最典型的就是，它直接跟你說推定怎麼樣，它直接跟你講推定怎麼樣，那這個就是舉證責任分配一個最基本的原理。那這個條文當中，它把它從「因可歸責於債務人之事由」把它反過來變成是「不可歸責就不用負責」，所以我們可以把它當作是在給付遲延的法律結構裡面，關於可否歸責這件事情，應該要有債務人自己證明。而我今天是債權人，我不用證明債務人可歸責，而是債務人必須要證明自己不可歸責，他才可以免責。

---

 好，那我們接下來看到，在可歸責於債務人情況下，如果有產生給付遲延，那它會發生什麼樣的法律效果？它的法律效果我們可以把它分成三個層次來看：
1. 第一個層次是**損害賠償**。
2. 第二個層次是**解除契約**。
3. 第三個層次是**給付遲延利息**。

遲延利息是民法第二百三十三條的特別規定，這個條文基本上是針對金錢之債。簡單來說，對方如果欠你錢，這個部分就是我一定要跟他拿到這筆錢。那他欠得越久，那怎麼辦？我就跟他算利息，利息就越多。

所以雙方當事人如果就遲延利息沒有約定，那就是依照民法第二百三十三條的規定，固定是百分之五。所以其實這個利息不算低喔，以現在來說，5%的利息其實不算太低。所以我們一般來講，如果當事人有給付遲延，在沒有特別約定的情況下，依法可以用5%來計算他的遲延利息，這是民法第二百三十三條。那當然這個僅限於金錢之債。

---

 好，那接著我們來看到，他的損害賠償分兩種：

第一種是什麼？我們會說這個叫做遲延的損害賠償。這個遲延的損害賠償在民法第二百三十一條的第一項。

民法第二百三十一條第一項，它跟民法第二百三十二條的賠償不一樣的地方在於，這個遲延的損害賠償是「我仍然要請求給付」。也就是說你現在這個東西還沒有給我，所以我還是要跟你請求給付，這東西我還是要。只不過怎麼樣？我要跟你主張的是「因遲延所產生的損害」。

也就是說，今天假設我跟你訂立了一個買賣契約，這個買賣契約是你要提供三個貨櫃的商品給我。今天假設從國外你叫了一批東西進台灣，總共三個貨櫃。那我在港口那邊已經租了貨櫃堆放場了，準備要來放這三個貨櫃。那那個租金一天假設是3000塊。結果呢，因為你的貨櫃delay了10天，那等同於我浪費了10天的租金。

那這個時候怎麼辦？這個時候你貨櫃我要不要？我還要啊，裡面的商品我還要。問題是，你delay了10天，造成我額外的租金支出，這部分就是因遲延所生的損害，那我要再跟你請求賠償。所以就是這東西我要，並且我要跟你請求因遲延所生的損害賠償，這個是民法第二百三十一條的第一項。民法第二百三十一條第二項我們等等獨立拉出來講。

---

 好，那接下來第二個，我們強調的是不履行的損害賠償，也就是履行利益的損害賠償。這個在民法第二百三十二條。

它基本上是強調，這東西現在給我已經沒有實益了。既然現在如果已經沒有實益的話，那我不要了。所以在這樣的情形底下，我要拒絕你的給付。我不要這個東西了，這東西已經對我來講沒有用了，這東西我不要了。好，那如果這東西不要怎麼辦？這個時候我會跟他請求的是因為不履行所生的賠償。

所以通常我們要用到民法第二百三十二條的損害賠償的時候，它一定要具有所謂的**「時效性」**。這個所謂的時效性就是強調，這個東西非在特定的時間給付不可。如果超過這個時間，這個東西就已經不存在給付的實益。在這樣的情形底下，它因為沒有實益，所以才可以拒絕。而有沒有實益，我們一般來講要客觀來判斷。

我們舉一個簡單的例子來說，在題目裡面常常會出現就是，因為結婚去租用婚紗。女生如果結婚的話，通常會租婚紗（男生結婚要租婚紗也沒有不行）。女生結婚要租婚紗，那現在呢，可能講好了，她12月25號聖誕節那天要結婚。那結果她就跟婚紗公司說，12月24號你要送來我這邊。結果到了12月24、25號都沒有消息，她12月28號才送來。怎麼辦？這時候你婚都已經結完了，那你要跟他講我要拒絕這個給付，並且請求你不履行的賠償。也就是說，這時候已經不再是遲延的賠償而已了，而是直接當作你整個債務都沒有履行。

所以我們一般來講，如果它具有一定的時效性，通常在教科書裡面都是講什麼國慶牌坊，就是說為了特定的節日去製作的東西。譬如說，為了要慶祝國慶日，那所製作的國慶牌坊；或者像補習班為了在考場發的文宣，它這個也都是具有時效性；或者因為結婚而做的一些準備，這個也都有時效性。那這種具有時效性的東西，本身來說，如果超過這個時效，基本上就已經沒有意義了。

所以民法第二百三十二條才會告訴你說，遲延後的給付，於債權人無利益者，債權人得拒絕其給付，直接請求不履行所生的損害賠償。所以民法第二百三十二條與民法第二百三十一條第一項，它們不一樣的地方在這裡。

---

 那再來我們可以看到，給付遲延的另外一個效果叫解除契約。這個解除契約我們可以這樣子來看。我們首先要來看到的是，這個是定期之債，還是沒有定期的？我們就這樣寫會比較清楚：
* 它是**無定期之債**，還是**有定期之債**？
* 再來，這個債如果有定期限，這個定期是有意義的定期，還是沒有意義的定期？這個就是**相對定期**跟**絕對定期**的差別。

簡單來說，我們在講到這個所謂絕對定期之債的時候，強調的就是當事人就這個契約有約定一定的時間，而且這個時間是契約的要素，也就是非在當天給付不可。它是一個契約的要素，非在當天給付不可。所以在這個情況底下，如果當事人沒有在當天給付的話，基本上我可以直接解除契約，不用催告。這個就是民法第二百五十五條所說的這種情況。

所以依照民法第二百五十五條的規定，這個部分來說，我們可以去注意到，在這種定期之債裡面，如果當事人把這個期間當作是一個契約的絕對要素，超過這天我就不要了。這一天是我們約定的締約時間，它超級重要。這個部分來說，如果當事人已經把這個日期當作契約的要素，那這時候我們是依照民法第二百五十五條的規定，它可以直接解除契約，它不需要經過催告。

但是如果是上面這兩種的，如果說這個契約沒有定期，或者這個定期是什麼？隨便抓一天。像是如果你去買車，它會跟你抓一個交車日。譬如說我今天可能訂一台車，它跟我講說要不然明年的1月10號交車。雙方抓一天當履約的日期，這個部分並不是非在當天不可。那這樣的話就是一般的相對定期。

**【重點整理】** 這個時候如果說，對方真的沒有辦法履約，那依照民法第二百五十四條的規定，你必須要先催告，催告以後才可以解除契約。所以差別在於要不要先催告。如果是相對定期之債，或者是沒有定期的，這個部分基本上依照民法第二百五十四條的規定，它必須要先催告，才能解除契約。但如果是**《民法第二百五十五條》**的話，他是可以直接解除契約，不需要經過催告。

關於這個催告，其實跟我們上面**《民法第二百二十九條》**的給付遲延，會有一個很經典的考點，我們來詳細說明。

關於**《民法第二百二十九條》**的給付遲延，我們可以從「有無定期限」來區分：

1. **有定期限的債務**：當事人如果有約定履行期限，債務人逾期未履行，即直接構成給付遲延（**《民法第二百二十九條第一項》**）。
2. **無定期限的債務**：
    此時債權人必須先進行催告。而催告又可以分為兩種情形：
   * **未定期限的催告**：如果債權人催告時沒有定履行期限，則債務人自受催告時起，開始負遲延責任（**《民法第二百二十九條第二項》**）。
   * **有定期限的催告**：如果債權人催告時有定履行期限，則自該期限屆滿時起，債務人才開始負遲延責任（**《民法第二百二十九條第三項》**）。

---

這可以連結到**【實務見解】最高法院九十九年度第七次民事庭會議決議**。我們在討論「未定期限的消費借貸契約」時，其消滅時效的起算點，學說與實務有不同的見解。

 為什麼學說認為應自「契約成立時」起算，而不是從「催告期限屆滿時」起算？

**【爭點】民法第478條與民法第229條之關係**

學說認為，**《民法第四百七十八條》**後段關於未定期限消費借貸之催告規定（貸與人得定一個月以上之相當期限，催告返還），是**《民法第二百二十九條》**的特別規定。

在一般未定期限的債務中，依**《民法第二百二十九條第二項》**，債權人只要一經催告，債務人即刻負遲延責任，債權人便能開始計算遲延利息。如果將此規則直接套用在消費借貸，只要貸與人一開口要錢，借用人就必須立刻負遲延責任，這對借用人極為不利。

因此，**《民法第四百七十八條》**後段所規定的「一個月以上相當期限」，本質上是一種「恩惠期間」。

 在消費借貸未定返還期限時，貸與人若要請求返還，必須定一個月以上的期限進行催告，而不能直接適用**《民法第二百二十九條》**要求立刻返還。

因此，**《民法第四百七十八條》**是在規範「催告」的程序，而非規範「清償期」。詹森林老師即強調，未定期限的消費借貸契約，其消滅時效仍應自「契約成立時」起算，因為**《民法第四百七十八條》**並非清償期之規定，它僅是作為**《民法第二百二十九條》**催告程序的特別規定。

這部分可以與我們在民法總則中學過的**最高法院九十九年度第七次民事庭會議決議**相互對照複習。

---

 在選擇題中曾出現過一個經典考題：
> **【考題實例】**
> 雙方當事人訂立了一個未定期限的買賣契約。若債務人遲不履行，債權人是否可以在催告一次後，因其仍不履行而直接解除契約？

答案是：**不行。**

對於未定期限的契約，債權人必須經過「兩次催告」才能合法解除契約：
1. **第一次催告（給付遲延之催告）**：依**《民法第二百二十九條第二項》**進行催告（例如：「請於下週內交車」或「請於月底前交車」），其目的是為了**使債務人陷入給付遲延**。
2. **第二次催告（解除契約之催告）**：當債務人因第一次催告期滿未履行而陷入遲延後，債權人必須再依**《民法第二百五十四條》**進行第二次催告，定相當期限命其履行。若債務人於該期限內仍不履行，債權人始得解除契約。

因此，未定期限契約的解除，必須先依**《民法第二百二十九條第二項》**催告使其遲延，再依**《民法第二百五十四條》**催告始得解約。

---

 接著我們來探討一個非常重要的延伸觀念：**《民法第二百三十一條第二項》**的責任基礎。這可以與我們上一堂課講到的「可歸責」概念進行對照。

> 甲與乙訂立 A 車之買賣契約。甲因故已陷入給付遲延。在遲延期間，因一場不知名的火災（消防隊亦查無起火原因，屬無名火），導致該 A 車完全滅失。
> 經查，甲對於該火災之發生完全沒有過失（甲已將 A 車妥善保管於車庫中）。
> **【爭點】** 此時，乙是否仍得依**《民法第二百二十六條》**給付不能之規定，向甲請求損害賠償？

 許多同學直覺會認為：「甲既然完全沒有過失，即屬不可歸責；既然不可歸責，甲就不需要負責，乙自然不能請求損害賠償。」

然而，**「有無過失」與「可否歸責」在法律上並非完全等同**。這取決於法律所規定的「歸責標準」。

我們來檢視乙依**《民法第二百二十六條第一項》**請求損害賠償的要件：
1. **給付不能**： 本件中 A 車已因火災滅失，甲確實陷入給付不能，此要件滿足。
2. **債務人可歸責**：
   依**《民法第二百三十一條第二項》**規定：
   > 「債務人遲延者，對於遲延中因不可抗力而生之損害，亦應負責。」

   這項規定為債務人設定了極為嚴格的歸責標準——**「不可抗力責任」**。

   這意味著，債務人一旦陷入給付遲延，其責任範圍即擴大。在遲延期間，縱使標的物是因為不可抗力（如本件中原因不明之火災）而毀損滅失，債務人依法仍被視為「可歸責」，除非債務人能證明「縱不遲延，而仍不免產生損害」（即無相當因果關係）。

    因此，雖然甲對於火災的發生沒有過失，但因為他處於「給付遲延」的狀態中，法律課予他最嚴格的不可抗力責任。在法律擬制上，甲仍然屬於「可歸責」。

   既然滿足「給付不能」且「債務人可歸責」之要件，乙依據**《民法第二百二十六條第一項》**結合**《民法第二百三十一條第二項》**向甲請求損害賠償，即有理由。

---

 最後，我們來探討**《民法第二百五十四條》**中，關於催告必須「定相當期限」的法律效果。

這裡會產生兩個核心爭點：
1. **催告完全未定期限**，其效力為何？
2. **催告雖有定期限，但該期限「不相當」**（過短），其效力為何？

| 催告類型 | 法律效力 | 說明 |
| :--- | :--- | :--- |
| **定相當期限之催告** | **合法有效** | 符合**《民法第二百五十四條》**之明文規定。 |
| **完全未定期限之催告** | **不生催告效力** | 實務見解認為，因法條明文要求「定相當期限」，若完全未定期限，則不生**《民法第二百五十四條》**之催告效力。這與**《民法第二百二十九條》**不同。 |
